tecnologia,tecnologiaClasse,cultura,culturaClasse,solo,regiao,uf,escala
'manejo do solo',?,soja,'base alimentar e commodities',?,NE,BA,grande
manejo,solo,arroz,'base alimentar e commodities',latossolo,N,PA,grande
fertilizante,solo,soja,'base alimentar e commodities',latossolo,N,PA,grande
'manejo de irrigacao',solo,banana,frutiferas,?,SE,MG,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,SE,MG,grande
agrotoxico,'controle fitossanitario',uva,frutiferas,?,N,TO,grande
irrigacao,planta,abacate,frutiferas,?,NE,MA,grande
irrigacao,planta,?,?,?,NE,BA,grande
irrigacao,solo,banana,frutiferas,?,CO,MT,grande
manejo,solo,?,?,?,N,PA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,N,PA,grande
'agricultura de precisao',planta,?,?,?,CO,MT,grande
irrigacao,'engenharia agricola',?,?,?,S,PR,grande
irrigacao,solo,banana,frutiferas,?,CO,MT,grande
irrigacao,planta,melancia,frutiferas,?,N,RR,grande
irrigacao,'engenharia agricola',?,?,?,CO,DF,grande
genotipo,'melhoramento genetico',mamona,extrativas,latossolo,NE,BA,grande
'sistema convencional','sistemas de producao',arroz,'base alimentar e commodities',?,SE,MG,grande
'manejo dos recursos hidricos',geotecnologias,?,?,?,SE,MG,grande
'manejo do solo',?,?,?,latossolo,N,AM,grande
irrigacao,'engenharia agricola',?,?,?,SE,RJ,grande
irrigacao,planta,trigo,'base alimentar e commodities',?,SE,SP,grande
irrigacao,'engenharia agricola',?,?,?,SE,SP,grande
irrigacao,planta,?,?,?,NE,CE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,planta,uva,frutiferas,?,NE,MA,grande
'manejo de irrigacao','engenharia agricola',?,?,?,NE,PI,grande
fertilizante,planta,arroz,'base alimentar e commodities',latossolo,N,PA,grande
?,?,nogueira,frutiferas,?,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,CO,MT,grande
'plantio direto','sistemas de producao',milho,'base alimentar e commodities',latossolo,CO,MT,grande
irrigacao,'engenharia agricola',?,?,?,NE,MA,grande
irrigacao,planta,?,?,?,SE,MG,grande
'manejo organico',solo,beterraba,olericulturas,?,NE,CE,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,grande
manejo,solo,?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,CO,GO,grande
irrigacao,solo,arroz,'base alimentar e commodities',?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,CO,DF,grande
?,?,nogueira,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,MA,grande
adubacao,solo,?,?,neossolo,NE,PI,grande
adubacao,solo,mandioca,'base alimentar e commodities',?,CO,GO,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,grande
'manejo de irrigacao','engenharia agricola',banana,frutiferas,?,SE,MG,grande
'agricultura de precisao','agricultura de precisao',?,?,?,CO,MT,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,planta,?,?,?,SE,MG,grande
agrotoxico,'controle fitossanitario',arroz,'base alimentar e commodities',?,S,RS,grande
irrigacao,'engenharia agricola',?,?,?,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,SE,MG,grande
adubacao,planta,soja,'base alimentar e commodities',?,N,PA,grande
irrigacao,'engenharia agricola',?,?,?,S,SC,grande
irrigacao,'engenharia agricola',?,?,?,S,RS,grande
irrigacao,'engenharia agricola',?,?,?,NE,PI,grande
irrigacao,planta,?,?,?,NE,PI,grande
irrigacao,solo,?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,S,SC,grande
irrigacao,'engenharia agricola',?,?,?,SE,RJ,grande
irrigacao,planta,?,?,?,CO,MT,grande
adubacao,solo,?,?,?,NE,PE,grande
irrigacao,solo,trigo,'base alimentar e commodities',?,SE,SP,grande
irrigacao,solo,?,?,?,NE,AL,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,MA,grande
aracao,solo,arroz,'base alimentar e commodities',?,SE,MG,grande
irrigacao,planta,mandioca,'base alimentar e commodities',?,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
manejo,solo,?,?,?,N,AM,grande
manejo,solo,uva,frutiferas,?,SE,MG,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,CO,MT,grande
irrigacao,solo,arroz,'base alimentar e commodities',?,CO,MS,grande
irrigacao,'engenharia agricola',?,?,?,SE,MG,grande
irrigacao,planta,cafe,'base alimentar e commodities',?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,solo,cana-de-acucar,'base alimentar e commodities',?,NE,MA,grande
irrigacao,solo,?,?,?,S,SC,grande
'manejo de agua','engenharia agricola',?,?,?,NE,PI,grande
adubacao,solo,?,?,?,CO,DF,grande
irrigacao,planta,milho,'base alimentar e commodities',?,NE,PI,grande
fertilizante,solo,arroz,'base alimentar e commodities',latossolo,N,PA,grande
irrigacao,'engenharia agricola',?,?,?,SE,RJ,grande
'manejo de agua','engenharia agricola',uva,frutiferas,?,N,PA,grande
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,grande
adubacao,solo,maca,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',abacaxi,frutiferas,latossolo,NE,BA,grande
irrigacao,solo,abacate,frutiferas,?,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,CO,MS,grande
irrigacao,solo,?,?,?,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
'pivo central','engenharia agricola',?,?,?,CO,GO,grande
irrigacao,planta,arroz,'base alimentar e commodities',?,NE,MA,grande
irrigacao,planta,?,?,?,NE,PE,grande
adubacao,planta,?,?,?,CO,DF,grande
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,SE,MG,grande
'plantio direto','sistemas de producao',?,?,?,N,PA,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,RN,grande
irrigacao,'engenharia agricola',abacaxi,frutiferas,latossolo,NE,BA,grande
irrigacao,solo,?,?,?,SE,MG,grande
manejo,solo,?,?,?,N,RO,grande
'manejo do ambiente',solo,?,?,?,CO,MS,grande
irrigacao,planta,?,?,?,SE,MG,grande
manejo,solo,pimentao,olericulturas,?,N,AM,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
manejo,solo,?,?,?,NE,CE,grande
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,grande
adubacao,planta,mandioca,'base alimentar e commodities',?,CO,GO,grande
manejo,solo,?,?,latossolo,NE,PI,grande
irrigacao,planta,?,?,?,NE,PB,grande
manejo,solo,?,?,argissolo,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
adubacao,solo,?,?,neossolo,NE,PI,grande
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,MA,grande
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,SE,MG,grande
'melhoramento genetico','melhoramento genetico',abacaxi,frutiferas,?,N,AC,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,S,SC,grande
manejo,solo,abacaxi,frutiferas,?,N,AC,grande
irrigacao,planta,banana,frutiferas,?,SE,MG,grande
'melhoramento genetico','melhoramento genetico',arroz,'base alimentar e commodities',?,SE,MG,grande
adubacao,planta,?,?,neossolo,NE,PI,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,solo,uva,frutiferas,?,NE,PB,grande
'manejo de irrigacao',solo,?,?,?,S,PR,grande
irrigacao,solo,?,?,?,SE,MG,grande
irrigacao,solo,tomate,olericulturas,?,SE,ES,grande
manejo,solo,soja,'base alimentar e commodities',?,CO,MS,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,S,PR,grande
'adubacao organica',solo,?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,S,SC,grande
irrigacao,planta,?,?,?,NE,MA,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,planta,?,?,?,SE,MG,grande
'sistema convencional','sistemas de producao',arroz,'base alimentar e commodities',?,CO,GO,grande
irrigacao,'engenharia agricola',?,?,?,CO,GO,grande
adubacao,planta,arroz,'base alimentar e commodities',?,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,AL,grande
irrigacao,solo,?,?,?,NE,MA,grande
'manejo de agua','engenharia agricola',?,?,?,N,PA,grande
adubacao,planta,cenoura,olericulturas,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
'manejo de agua','engenharia agricola',?,?,?,NE,MA,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,SE,MG,grande
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,SE,MG,grande
irrigacao,solo,trigo,'base alimentar e commodities',?,SE,SP,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,planta,trigo,'base alimentar e commodities',?,SE,SP,grande
'manejo de irrigacao',planta,?,?,?,SE,RJ,grande
'manejo de agua','engenharia agricola',uva,frutiferas,?,N,PA,grande
irrigacao,planta,?,?,?,SE,RJ,grande
manejo,solo,?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,SE,MG,grande
'manejo de agua','engenharia agricola',?,?,?,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
'manejo de irrigacao',solo,?,?,?,NE,PI,grande
manejo,solo,seringueira,extrativas,?,NE,PB,grande
manejo,solo,arroz,'base alimentar e commodities',?,S,RS,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
manejo,solo,mandioca,'base alimentar e commodities',?,N,AC,grande
irrigacao,'engenharia agricola',?,?,?,CO,GO,grande
irrigacao,'engenharia agricola',maca,frutiferas,?,NE,BA,grande
manejo,solo,?,?,?,N,TO,grande
hibridacao,'melhoramento genetico',?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
manejo,solo,cafe,'base alimentar e commodities',?,N,AC,grande
irrigacao,planta,milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,'engenharia agricola',?,?,?,N,PA,grande
irrigacao,planta,banana,frutiferas,?,NE,PE,grande
irrigacao,planta,?,?,?,S,SC,grande
adubacao,planta,arroz,'base alimentar e commodities',?,S,RS,grande
irrigacao,planta,milho,'base alimentar e commodities',?,NE,PI,grande
manejo,solo,cevada,extrativas,?,N,AM,grande
irrigacao,planta,manga,frutiferas,?,NE,BA,grande
irrigacao,planta,abacate,frutiferas,?,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,CO,MS,grande
irrigacao,planta,?,?,?,NE,SE,grande
irrigacao,'engenharia agricola',?,?,?,NE,SE,grande
irrigacao,planta,arroz,'base alimentar e commodities',?,S,RS,grande
?,?,?,?,neossolo,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,SE,RJ,grande
irrigacao,'engenharia agricola',maca,frutiferas,?,S,RS,grande
'manejo da cultura',planta,arroz,'base alimentar e commodities',?,SE,SP,grande
irrigacao,planta,?,?,?,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,SE,SP,grande
irrigacao,planta,uva,frutiferas,?,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,CO,MT,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,planta,melancia,frutiferas,?,N,RR,grande
adubacao,solo,?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,SE,grande
irrigacao,planta,uva,frutiferas,?,NE,BA,grande
irrigacao,solo,banana,frutiferas,?,NE,PE,grande
manejo,solo,?,?,?,SE,MG,grande
manejo,solo,?,?,?,SE,MG,grande
irrigacao,solo,cana-de-acucar,'base alimentar e commodities',?,NE,MA,grande
irrigacao,planta,trigo,'base alimentar e commodities',?,SE,SP,grande
irrigacao,'engenharia agricola',?,?,?,SE,SP,grande
irrigacao,'engenharia agricola',trigo,'base alimentar e commodities',?,CO,DF,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,grande
adubacao,solo,beterraba,olericulturas,?,NE,CE,grande
'manejo de agua','engenharia agricola',?,?,?,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,CO,GO,grande
irrigacao,solo,?,?,?,NE,PE,grande
'manejo dos recursos hidricos',geotecnologias,?,?,?,SE,RJ,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,CO,DF,grande
irrigacao,'engenharia agricola',trigo,'base alimentar e commodities',latossolo,SE,MG,grande
irrigacao,planta,?,?,?,SE,ES,grande
irrigacao,planta,?,?,?,CO,GO,grande
irrigacao,'engenharia agricola',?,?,?,SE,RJ,grande
irrigacao,planta,banana,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,planta,milho,'base alimentar e commodities',?,NE,RN,grande
irrigacao,planta,?,?,?,NE,PB,grande
manejo,solo,arroz,'base alimentar e commodities',?,SE,MG,grande
adubacao,solo,arroz,'base alimentar e commodities',?,S,RS,grande
'manejo dos recursos hidricos',geotecnologias,?,?,?,SE,RJ,grande
irrigacao,'engenharia agricola',?,?,?,NE,PI,grande
irrigacao,planta,banana,frutiferas,?,SE,MG,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,AL,grande
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,grande
irrigacao,'engenharia agricola',?,?,?,CO,MS,grande
irrigacao,'engenharia agricola',?,?,?,CO,MT,grande
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,MA,grande
irrigacao,solo,?,?,?,CO,MT,grande
'manejo de agua','engenharia agricola',?,?,?,NE,MA,grande
irrigacao,planta,?,?,?,SE,SP,grande
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,grande
manejo,solo,?,?,latossolo,CO,GO,grande
irrigacao,planta,?,?,?,CO,MS,grande
manejo,solo,?,?,?,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,solo,?,?,?,NE,BA,grande
'plantio direto','sistemas de producao',?,?,?,CO,MT,grande
irrigacao,'engenharia agricola',?,?,?,S,SC,grande
'manejo de agua','engenharia agricola',?,?,?,SE,SP,grande
manejo,solo,?,?,?,SE,ES,grande
irrigacao,planta,?,?,?,NE,PB,grande
manejo,solo,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,neossolo,NE,PI,grande
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,N,PA,grande
manejo,solo,?,?,latossolo,CO,MT,grande
manejo,solo,?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,PB,grande
irrigacao,planta,abacate,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',maca,frutiferas,?,S,RS,grande
irrigacao,'engenharia agricola',manga,frutiferas,?,NE,BA,grande
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,N,PA,grande
manejo,solo,?,?,latossolo,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,grande
irrigacao,planta,banana,frutiferas,?,NE,PI,grande
'manejo de irrigacao',planta,?,?,?,SE,RJ,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
'irrigacao por gotejamento','engenharia agricola',?,?,?,SE,MG,grande
adubacao,solo,soja,'base alimentar e commodities',latossolo,N,PA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
manejo,solo,uva,frutiferas,?,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,S,PR,grande
irrigacao,planta,?,?,?,NE,BA,grande
adubacao,solo,?,?,?,NE,PE,grande
agroecossistema,'sistemas de producao',?,?,?,S,RS,grande
irrigacao,planta,?,?,?,NE,MA,grande
manejo,solo,uva,frutiferas,?,NE,MA,grande
irrigacao,planta,?,?,?,NE,PB,grande
manejo,solo,cenoura,olericulturas,?,NE,CE,grande
manejo,solo,arroz,'base alimentar e commodities',?,SE,MG,grande
irrigacao,planta,?,?,?,NE,BA,grande
irrigacao,solo,?,?,?,NE,MA,grande
irrigacao,'engenharia agricola',maca,frutiferas,?,S,RS,grande
manejo,solo,?,?,?,NE,MA,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,grande
manejo,solo,?,?,latossolo,SE,MG,grande
irrigacao,planta,uva,frutiferas,?,NE,PE,grande
irrigacao,solo,?,?,?,NE,MA,grande
biofertilizante,solo,?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',abacaxi,frutiferas,latossolo,NE,BA,grande
biofertilizante,solo,?,?,?,S,RS,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',pessego,frutiferas,?,S,RS,grande
irrigacao,solo,?,?,?,NE,MA,grande
irrigacao,solo,?,?,?,SE,MG,grande
irrigacao,solo,mandioca,'base alimentar e commodities',?,SE,MG,grande
irrigacao,solo,banana,frutiferas,?,NE,BA,grande
manejo,solo,?,?,?,CO,MT,grande
manejo,solo,arroz,'base alimentar e commodities',?,CO,GO,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PE,grande
manejo,solo,?,?,?,S,SC,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',mandioca,'base alimentar e commodities',?,SE,MG,grande
irrigacao,'engenharia agricola',trigo,'base alimentar e commodities',latossolo,SE,MG,grande
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,grande
irrigacao,planta,milho,'base alimentar e commodities',?,NE,PE,grande
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,S,RS,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,grande
'manejo de agua','engenharia agricola',?,?,?,NE,PI,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,solo,?,?,?,NE,MA,grande
irrigacao,planta,?,?,?,CO,MT,grande
irrigacao,planta,melancia,frutiferas,?,NE,PI,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,N,PA,grande
irrigacao,'engenharia agricola',soja,'base alimentar e commodities',?,S,RS,grande
manejo,solo,?,?,latossolo,CO,GO,grande
irrigacao,solo,banana,frutiferas,?,NE,PE,grande
adubacao,planta,soja,'base alimentar e commodities',?,NE,BA,grande
irrigacao,planta,banana,frutiferas,?,SE,MG,grande
npk,planta,?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,grande
irrigacao,planta,melao,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,CO,MT,grande
irrigacao,planta,?,?,?,CO,GO,grande
irrigacao,'engenharia agricola',?,?,?,N,PA,grande
irrigacao,planta,?,?,?,N,PA,grande
'manejo nos cultivos',solo,soja,'base alimentar e commodities',?,N,PA,grande
irrigacao,planta,?,?,?,CO,MS,grande
irrigacao,'engenharia agricola',?,?,?,CO,DF,grande
manejo,solo,?,?,?,NE,SE,grande
irrigacao,planta,?,?,?,NE,PB,grande
manejo,solo,?,?,?,NE,PE,grande
irrigacao,planta,uva,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
manejo,solo,?,?,?,S,PR,grande
adubacao,solo,cenoura,olericulturas,?,NE,CE,grande
manejo,solo,arroz,'base alimentar e commodities',?,N,RR,grande
aracao,solo,arroz,'base alimentar e commodities',?,SE,MG,grande
irrigacao,solo,uva,frutiferas,?,NE,MA,grande
'manejo da cultura',planta,melao,frutiferas,?,S,SC,grande
irrigacao,'engenharia agricola',?,?,?,SE,MG,grande
adubacao,planta,milho,'base alimentar e commodities',?,NE,CE,grande
irrigacao,planta,maca,frutiferas,?,S,RS,grande
manejo,solo,?,?,?,SE,MG,grande
irrigacao,planta,?,?,?,NE,CE,grande
manejo,solo,?,?,?,SE,RJ,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,CO,MS,grande
irrigacao,'engenharia agricola',trigo,'base alimentar e commodities',latossolo,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,planta,milho,'base alimentar e commodities',?,SE,MG,grande
irrigacao,'engenharia agricola',?,?,?,CO,MS,grande
irrigacao,solo,uva,frutiferas,?,NE,PE,grande
irrigacao,planta,melancia,frutiferas,?,NE,PI,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,grande
manejo,solo,?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
manejo,solo,arroz,'base alimentar e commodities',latossolo,N,PA,grande
adubacao,solo,maca,frutiferas,?,NE,BA,grande
irrigacao,planta,?,?,?,SE,MG,grande
'manejo de agua','engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PB,grande
manejo,solo,?,?,?,SE,RJ,grande
irrigacao,planta,banana,frutiferas,?,CO,MT,grande
irrigacao,'engenharia agricola',?,?,?,SE,RJ,grande
irrigacao,planta,cafe,'base alimentar e commodities',?,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,CO,MT,grande
irrigacao,'engenharia agricola',trigo,'base alimentar e commodities',?,SE,SP,grande
irrigacao,solo,?,?,?,CO,MS,grande
irrigacao,'engenharia agricola',?,?,?,NE,MA,grande
agrotoxico,'controle fitossanitario',arroz,'base alimentar e commodities',?,S,RS,grande
irrigacao,planta,amendoim,extrativas,?,NE,PE,grande
