tecnologia,tecnologiaClasse,cultura,culturaClasse,solo,regiao,uf,escala
irrigacao,solo,banana,frutiferas,?,NE,BA,grande
irrigacao,planta,banana,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,grande
irrigacao,solo,banana,frutiferas,?,NE,PE,grande
irrigacao,planta,banana,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,grande
'manejo organico',solo,?,?,?,NE,SE,grande
irrigacao,planta,?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
?,?,nogueira,frutiferas,?,NE,BA,grande
?,?,nogueira,frutiferas,?,NE,MA,grande
irrigacao,planta,?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
manejo,solo,?,?,?,NE,BA,grande
'manejo de irrigacao',solo,?,?,?,NE,BA,grande
'manejo de irrigacao',solo,?,?,?,NE,BA,grande
'manejo de irrigacao',planta,?,?,?,NE,BA,grande
'manejo de irrigacao','engenharia agricola',?,?,?,NE,BA,grande
'irrigacao por microaspersao','engenharia agricola',?,?,?,NE,BA,grande
'irrigacao por microaspersao','engenharia agricola',?,?,?,NE,BA,grande
'agricultura de precisao','agricultura de precisao',?,?,latossolo,NE,PE,grande
'agricultura de precisao',geotecnologias,?,?,latossolo,NE,PE,grande
'agricultura de precisao',planta,?,?,latossolo,NE,PE,grande
'manejo do solo',?,?,?,latossolo,NE,PE,grande
manejo,solo,?,?,latossolo,NE,PE,grande
'manejo organico',solo,maca,frutiferas,?,NE,PE,grande
irrigacao,planta,melao,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',melao,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',melao,frutiferas,?,NE,PE,grande
irrigacao,planta,mamona,extrativas,latossolo,NE,BA,grande
irrigacao,'engenharia agricola',mamona,extrativas,latossolo,NE,BA,grande
irrigacao,'engenharia agricola',mamona,extrativas,latossolo,NE,BA,grande
genotipo,'melhoramento genetico',mamona,extrativas,latossolo,NE,BA,grande
?,?,milho,'base alimentar e commodities',?,NE,BA,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
manejo,solo,?,?,?,NE,BA,grande
'manejo de irrigacao',solo,?,?,?,NE,BA,grande
'manejo de irrigacao',solo,?,?,?,NE,BA,grande
'manejo de irrigacao',planta,?,?,?,NE,BA,grande
'manejo de irrigacao','engenharia agricola',?,?,?,NE,BA,grande
irrigacao,planta,?,?,?,NE,SE,grande
irrigacao,'engenharia agricola',?,?,?,NE,SE,grande
irrigacao,'engenharia agricola',?,?,?,NE,SE,grande
'manejo de agua','engenharia agricola',?,?,?,NE,PE,grande
'manejo de agua','engenharia agricola',?,?,?,NE,MA,grande
irrigacao,solo,?,?,?,NE,PB,grande
irrigacao,planta,?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,solo,?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,solo,?,?,?,NE,MA,grande
irrigacao,planta,abacate,frutiferas,?,NE,PB,grande
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,PB,grande
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,PB,grande
irrigacao,solo,abacate,frutiferas,?,NE,PE,grande
irrigacao,planta,abacate,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,PE,grande
irrigacao,solo,abacate,frutiferas,?,NE,MA,grande
irrigacao,planta,abacate,frutiferas,?,NE,MA,grande
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,MA,grande
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,MA,grande
irrigacao,planta,abacaxi,frutiferas,latossolo,NE,BA,grande
irrigacao,'engenharia agricola',abacaxi,frutiferas,latossolo,NE,BA,grande
irrigacao,'engenharia agricola',abacaxi,frutiferas,latossolo,NE,BA,grande
irrigacao,solo,mandioca,'base alimentar e commodities',latossolo,NE,BA,grande
irrigacao,planta,mandioca,'base alimentar e commodities',latossolo,NE,BA,grande
irrigacao,'engenharia agricola',mandioca,'base alimentar e commodities',latossolo,NE,BA,grande
irrigacao,'engenharia agricola',mandioca,'base alimentar e commodities',latossolo,NE,BA,grande
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,PB,grande
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PB,grande
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PB,grande
irrigacao,solo,cana-de-acucar,'base alimentar e commodities',?,NE,PE,grande
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,PE,grande
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PE,grande
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PE,grande
irrigacao,solo,cana-de-acucar,'base alimentar e commodities',?,NE,MA,grande
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,MA,grande
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,MA,grande
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,MA,grande
'manejo do solo',?,soja,'base alimentar e commodities',?,NE,BA,grande
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,grande
'adubacao foliar',planta,soja,'base alimentar e commodities',?,NE,BA,grande
adubacao,solo,soja,'base alimentar e commodities',?,NE,BA,grande
adubacao,planta,soja,'base alimentar e commodities',?,NE,BA,grande
irrigacao,planta,coco,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',coco,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',coco,frutiferas,?,NE,BA,grande
?,?,milho,'base alimentar e commodities',?,NE,BA,grande
irrigacao,planta,melancia,frutiferas,?,NE,CE,grande
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,CE,grande
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,CE,grande
npk,solo,?,?,?,NE,BA,grande
npk,planta,?,?,?,NE,BA,grande
adubacao,solo,?,?,?,NE,BA,grande
adubacao,planta,?,?,?,NE,BA,grande
'manejo da cultura',planta,?,?,?,NE,BA,grande
irrigacao,planta,?,?,neossolo,NE,PI,grande
irrigacao,'engenharia agricola',?,?,neossolo,NE,PI,grande
irrigacao,'engenharia agricola',?,?,neossolo,NE,PI,grande
adubacao,solo,?,?,neossolo,NE,PI,grande
adubacao,planta,?,?,neossolo,NE,PI,grande
irrigacao,planta,milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,grande
'manejo de agua','engenharia agricola',?,?,?,NE,PE,grande
'manejo de agua','engenharia agricola',?,?,?,NE,MA,grande
irrigacao,solo,?,?,?,NE,PB,grande
irrigacao,planta,?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,solo,?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,solo,?,?,?,NE,MA,grande
irrigacao,planta,melancia,frutiferas,?,NE,CE,grande
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,CE,grande
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,CE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,planta,manga,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',manga,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',manga,frutiferas,?,NE,BA,grande
?,?,?,?,neossolo,NE,PI,grande
?,?,?,?,neossolo,NE,MA,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,PI,grande
irrigacao,'engenharia agricola',?,?,?,NE,PI,grande
irrigacao,'engenharia agricola',?,?,?,NE,PI,grande
'manejo do solo',?,nogueira,frutiferas,argissolo,NE,AL,grande
manejo,solo,cana-de-acucar,'base alimentar e commodities',argissolo,NE,AL,grande
manejo,solo,nogueira,frutiferas,argissolo,NE,AL,grande
'plantio direto',solo,soja,'base alimentar e commodities',?,NE,BA,grande
'plantio direto','sistemas de producao',soja,'base alimentar e commodities',?,NE,BA,grande
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,grande
adubacao,solo,soja,'base alimentar e commodities',?,NE,BA,grande
adubacao,planta,soja,'base alimentar e commodities',?,NE,BA,grande
irrigacao,planta,milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,grande
manejo,solo,?,?,?,NE,MA,grande
irrigacao,planta,?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
manejo,solo,?,?,?,NE,MA,grande
irrigacao,planta,milho,'base alimentar e commodities',?,NE,PE,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PE,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PE,grande
irrigacao,solo,?,?,?,NE,BA,grande
irrigacao,planta,?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,solo,?,?,?,NE,MA,grande
irrigacao,planta,?,?,?,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,NE,MA,grande
irrigacao,solo,?,?,?,NE,PB,grande
irrigacao,planta,?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,solo,?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,planta,?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
adubacao,solo,?,?,?,NE,CE,grande
adubacao,planta,?,?,?,NE,CE,grande
irrigacao,planta,?,?,neossolo,NE,PI,grande
irrigacao,'engenharia agricola',?,?,neossolo,NE,PI,grande
irrigacao,'engenharia agricola',?,?,neossolo,NE,PI,grande
adubacao,solo,?,?,neossolo,NE,PI,grande
adubacao,planta,?,?,neossolo,NE,PI,grande
'manejo de agua','engenharia agricola',?,?,?,NE,PE,grande
'manejo de agua','engenharia agricola',?,?,?,NE,MA,grande
irrigacao,solo,?,?,?,NE,PB,grande
irrigacao,planta,?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,solo,?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,solo,?,?,?,NE,MA,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
manejo,solo,?,?,?,NE,BA,grande
'manejo de irrigacao',solo,?,?,?,NE,BA,grande
'manejo de irrigacao',solo,?,?,?,NE,BA,grande
'manejo de irrigacao',planta,?,?,?,NE,BA,grande
'manejo de irrigacao','engenharia agricola',?,?,?,NE,BA,grande
hibridacao,planta,?,?,?,NE,BA,grande
hibridacao,'melhoramento genetico',?,?,?,NE,BA,grande
'manejo de agua','engenharia agricola',uva,frutiferas,?,NE,PE,grande
'manejo de agua','engenharia agricola',uva,frutiferas,?,NE,MA,grande
irrigacao,solo,uva,frutiferas,?,NE,PB,grande
irrigacao,planta,uva,frutiferas,?,NE,PB,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PB,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PB,grande
irrigacao,solo,uva,frutiferas,?,NE,PE,grande
irrigacao,planta,uva,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,grande
irrigacao,solo,uva,frutiferas,?,NE,MA,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
manejo,solo,?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,SE,grande
irrigacao,'engenharia agricola',?,?,?,NE,SE,grande
irrigacao,'engenharia agricola',?,?,?,NE,SE,grande
?,?,nogueira,frutiferas,?,NE,BA,grande
?,?,nogueira,frutiferas,?,NE,MA,grande
irrigacao,planta,banana,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,grande
'adubacao organica',solo,banana,frutiferas,?,NE,BA,grande
'adubacao organica',planta,banana,frutiferas,?,NE,BA,grande
adubacao,solo,banana,frutiferas,?,NE,BA,grande
adubacao,planta,banana,frutiferas,?,NE,BA,grande
manejo,solo,?,?,?,NE,CE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
'adubacao organica',solo,?,?,?,NE,PE,grande
'adubacao organica',planta,?,?,?,NE,PE,grande
adubacao,solo,?,?,?,NE,PE,grande
adubacao,planta,?,?,?,NE,PE,grande
irrigacao,solo,banana,frutiferas,?,NE,BA,grande
irrigacao,planta,banana,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,grande
irrigacao,solo,banana,frutiferas,?,NE,PE,grande
irrigacao,planta,banana,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,grande
irrigacao,solo,?,?,?,NE,CE,grande
irrigacao,planta,?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,planta,?,?,?,NE,PI,grande
irrigacao,'engenharia agricola',?,?,?,NE,PI,grande
irrigacao,'engenharia agricola',?,?,?,NE,PI,grande
manejo,solo,?,?,?,NE,PI,grande
'manejo de irrigacao',solo,?,?,?,NE,PI,grande
'manejo de irrigacao',solo,?,?,?,NE,PI,grande
'manejo de irrigacao',planta,?,?,?,NE,PI,grande
'manejo de irrigacao','engenharia agricola',?,?,?,NE,PI,grande
irrigacao,planta,?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,solo,?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,solo,?,?,?,NE,MA,grande
irrigacao,planta,?,?,?,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,NE,MA,grande
irrigacao,solo,?,?,?,NE,SE,grande
irrigacao,planta,?,?,?,NE,SE,grande
irrigacao,'engenharia agricola',?,?,?,NE,SE,grande
irrigacao,'engenharia agricola',?,?,?,NE,SE,grande
manejo,solo,?,?,?,NE,SE,grande
irrigacao,planta,?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,solo,?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,solo,?,?,?,NE,MA,grande
irrigacao,planta,?,?,?,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,NE,MA,grande
irrigacao,'engenharia agricola',?,?,?,NE,MA,grande
irrigacao,planta,?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,'engenharia agricola',?,?,?,NE,CE,grande
irrigacao,planta,mamona,extrativas,latossolo,NE,BA,grande
irrigacao,'engenharia agricola',mamona,extrativas,latossolo,NE,BA,grande
irrigacao,'engenharia agricola',mamona,extrativas,latossolo,NE,BA,grande
genotipo,'melhoramento genetico',mamona,extrativas,latossolo,NE,BA,grande
irrigacao,planta,milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,grande
irrigacao,solo,?,?,?,NE,PB,grande
irrigacao,planta,?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,solo,?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
hibridacao,planta,?,?,?,NE,BA,grande
hibridacao,'melhoramento genetico',?,?,?,NE,BA,grande
agrotoxico,'controle fitossanitario',uva,frutiferas,?,NE,PE,grande
agrotoxico,'controle fitossanitario',uva,frutiferas,?,NE,MA,grande
manejo,solo,uva,frutiferas,?,NE,PB,grande
manejo,solo,uva,frutiferas,?,NE,PE,grande
manejo,solo,uva,frutiferas,?,NE,MA,grande
irrigacao,planta,?,?,?,NE,PI,grande
irrigacao,'engenharia agricola',?,?,?,NE,PI,grande
irrigacao,'engenharia agricola',?,?,?,NE,PI,grande
irrigacao,planta,uva,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,grande
irrigacao,solo,banana,frutiferas,?,NE,PE,grande
irrigacao,planta,banana,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,grande
irrigacao,solo,goiaba,frutiferas,?,NE,PE,grande
irrigacao,solo,goiaba,frutiferas,?,NE,PE,grande
irrigacao,planta,goiaba,frutiferas,?,NE,PE,grande
irrigacao,planta,goiaba,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,grande
'plantio direto','sistemas de producao',?,?,latossolo,NE,PI,grande
manejo,solo,?,?,latossolo,NE,PI,grande
irrigacao,planta,melao,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',melao,frutiferas,?,NE,PE,grande
irrigacao,'engenharia agricola',melao,frutiferas,?,NE,PE,grande
manejo,solo,?,?,?,NE,PE,grande
manejo,solo,?,?,?,NE,MA,grande
irrigacao,planta,uva,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,grande
'manejo organico',solo,maca,frutiferas,?,NE,PE,grande
?,?,maca,frutiferas,?,NE,PE,grande
?,?,maca,frutiferas,?,NE,MA,grande
?,?,goiaba,frutiferas,?,NE,PB,grande
?,?,goiaba,frutiferas,?,NE,PB,grande
?,?,goiaba,frutiferas,?,NE,PE,grande
?,?,goiaba,frutiferas,?,NE,PE,grande
?,?,goiaba,frutiferas,?,NE,MA,grande
?,?,goiaba,frutiferas,?,NE,MA,grande
manejo,solo,?,?,?,NE,CE,grande
irrigacao,solo,?,?,?,NE,PB,grande
irrigacao,planta,?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,'engenharia agricola',?,?,?,NE,PB,grande
irrigacao,solo,?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,planta,?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
irrigacao,'engenharia agricola',?,?,?,NE,PE,grande
manejo,solo,?,?,?,NE,PE,grande
?,?,cana-de-acucar,'base alimentar e commodities',?,NE,BA,grande
irrigacao,planta,?,?,latossolo,NE,BA,grande
irrigacao,'engenharia agricola',?,?,latossolo,NE,BA,grande
irrigacao,'engenharia agricola',?,?,latossolo,NE,BA,grande
manejo,solo,?,?,?,NE,PB,grande
manejo,solo,?,?,?,NE,PE,grande
manejo,solo,?,?,?,NE,RN,grande
manejo,solo,?,?,?,NE,PI,grande
manejo,solo,?,?,?,NE,MA,grande
?,?,nogueira,frutiferas,?,NE,BA,grande
?,?,nogueira,frutiferas,?,NE,MA,grande
irrigacao,planta,milho,'base alimentar e commodities',?,NE,PE,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PE,grande
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PE,grande
irrigacao,planta,?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
irrigacao,'engenharia agricola',?,?,?,NE,BA,grande
'manejo de agua','engenharia agricola',uva,frutiferas,?,NE,PE,grande
'manejo de agua','engenharia agricola',uva,frutiferas,?,NE,MA,grande
irrigacao,solo,uva,frutiferas,?,NE,PB,grande
irrigacao,planta,uva,frutiferas,?,NE,PB,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PB,grande
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PB,grande
